Game ID,Game Number,Date,Time,Season,Gametype,Map,Landing Site,Death Site,Landed Hot Zone,Legend Selected,Legend Selection Number,Second Legend Selected,Third Legend Selected,Partied Up?,Jumpmaster,Damage Done,Teammate 1 Dmg Done,Teammate 2 Dmg Done,My Rank,Teammate 1 Rank,Teammate 2 Rank,Higher Level Spotted?,Has Low Level TM (<500),TM 1 Ranked Badge,TM 2 Ranked Badge,TM1 Kills Badge,TM2 Kills Badge,Survival Time,Teammate 1 Survival Time,Teammate 2 Survival Time,Kills,Teammate 1 Kills,Teammate 2 Kills,Knockdowns,First Legend Death,Second Legend Death,Third Legend Death,Squad Placed,Revive Given,Teammate 1 Revive Given,Teammate 2 Revive Given,Respawn Given,Teammate 1 Respawn Given,Teammate 2 Respawn Given,Teammate 1 Console,Teammate 2 Console,Died Phase 1,Primary Weapon 1,Primary Weapon 2
GID-3456,3456,08/12/2022,17:53,14,Ranked,Kings Canyon,Crash Site,,,Bangalore,2,Wraith,Vantage,,,"2,329","1,377","1,823",Gold 2,Silver 1,Gold 4,,,,,,,20:54,20:54,20:54,5,2,6,5,,,,1,1,1,0,0,0,0,Xbox,PS4,FALSE,R-99,Charge Rifle
GID-3457,3457,08/12/2022,18:17,14,Ranked,Kings Canyon,Relic,Gauntlet,,Bangalore,3,Bloodhound,Horizon,,,502,496,411,Gold 2,Gold 1,Gold 1,,,,,,,04:03,04:03,04:03,3,0,0,3,Bangalore,Bloodhound,Horizon,15,0,0,0,0,0,0,PS4,PS4,FALSE,Car,Charge Rifle
GID-3458,3458,08/12/2022,18:25,14,Ranked,Kings Canyon,Caustic Treatment,Market,,Bangalore,3,Vantage,Wattson,,,0,157,78,Gold 2,Gold 3,Gold 3,,,,,,,07:45,06:00,05:50,0,0,0,0,Wattson,Vantage,Bangalore,10,0,0,0,0,0,0,PS4,PS4,FALSE,Flatline,30-30 Repeater
GID-3459,3459,08/12/2022,18:34,14,Ranked,Kings Canyon,Crash Site,Crash Site,,Bangalore,2,Wraith,Vantage,,,186,160,317,Gold 2,Gold 3,Gold 3,,,,,,,04:19,04:19,15:19,0,0,0,0,Bangalore,Wraith,Vantage,6,0,0,0,0,1,0,PS4,PS4,TRUE,Volt,Flatline
GID-3460,3460,08/12/2022,18:52,14,Ranked,Kings Canyon,The Rig,Containment,,Bangalore,1,Newcastle,Seer,,,"1,939",322,881,Gold 2,Gold 3,Gold 4,,,,,,,19:57,19:57,19:57,4,1,0,4,Newcastle,Bangalore,Seer,2,0,0,0,0,0,0,PS4,PS4,FALSE,Car,Charge Rifle
GID-3461,3461,08/12/2022,19:15,14,Ranked,Kings Canyon,Map Room,Hydro Dam,,Bangalore,2,Gibraltar,Vantage,,,707,609,575,Gold 2,Gold 4,Silver 2,,,,,,,08:50,08:50,08:31,1,1,1,1,Vantage,Gibraltar,Bangalore,13,1,0,0,0,0,0,PS4,PS4,FALSE,R301,Charge Rifle
GID-3462,3462,8/13/2022,10:55,14,Ranked,Kings Canyon,Bunker,Market,,Bangalore,2,Horizon,Octane,,,"1,507",968,329,Gold 2,Gold 2,Bronze 2,,,,,,,14:25,14:47,14:23,2,2,2,2,Octane,Bangalore,Horizon,4,0,1,0,0,0,1,PS4,PS4,FALSE,R301,Sentinel
GID-3463,3463,8/13/2022,11:14,14,Ranked,Kings Canyon,Bunker,Bunker,,Bangalore,1,Loba,Wraith,,,127,100,39,Gold 2,Gold 1,Gold 1,,,,,,,01:05,01:06,01:06,0,0,0,1,Loba,Wraith,Bangalore,19,0,0,0,0,0,0,PS4,PS4,TRUE,Alternator,G7-Scout
GID-3464,3464,8/13/2022,11:17,14,Ranked,Kings Canyon,Caustic Treatment,Relic,,Wattson,2,Bangalore,Vantage,,,691,970,711,Gold 2,Gold 1,Gold 2,,,,,,,12:12,12:05,12:03,2,1,1,3,Bangalore,Vantage,Wattson,5,2,0,0,0,0,0,PS4,PS4,FALSE,R301,Peacekeeper
GID-3465,3465,8/13/2022,11:34,14,Ranked,Kings Canyon,Gauntlet,Relic,,Bangalore,1,Ash,Seer,,,959,63,681,Gold 2,Silver 2,Gold 4,,,,,,,05:34,05:00,05:34,1,0,1,1,Ash,Bangalore,Seer,9,0,0,1,0,0,0,Xbox,Xbox,FALSE,Car,G7-Scout
GID-3466,3466,8/13/2022,11:54,14,Ranked,Kings Canyon,Containment,Containment,,Bangalore,3,Vantage,Octane,,,28,120,153,Gold 2,Gold 3,Bronze 2,,,,,,,01:51,01:51,01:52,0,0,0,0,Octane,Bangalore,Vantage,17,0,0,0,0,0,0,PS4,PS4,TRUE,Prowler,Peacekeeper
GID-3467,3467,8/13/2022,11:58,14,Ranked,Kings Canyon,Crash Site,Crash Site,,Bangalore,3,Octane,Vantage,,,123,387,304,Gold 2,Gold 1,Gold 1,,,,,,,03:00,04:22,02:47,0,1,1,0,Vantage,Bangalore,Octane,15,0,0,0,0,0,0,Ps4,PS4,TRUE,Prowler,30-30 Repeater
GID-3468,3468,8/13/2022,12:04,14,Ranked,Kings Canyon,Gauntlet,Caustic Treatment,,Bangalore,3,Wraith,Caustic,,,"2,008",593,169,Gold 2,Gold 3,Silver 1,,,,,,,16:23,14:59,14:59,4,1,0,4,Caustic,Wraith,Bangalore,4,1,0,0,1,0,0,PS4,PS4,FALSE,R301,G7-Scout
GID-3469,3469,8/13/2022,12:25,14,Ranked,Kings Canyon,Labs,,,Bangalore,3,Horizon,Seer,,,"2,227","2,424","1,859",Gold 2,Gold 3,Gold 3,,,,,,,18:04,18:04,18:04,8,4,5,9,,,,1,0,1,0,0,0,0,PS4,PS4,FALSE,Havoc,G7-Scout
GID-3470,3470,8/13/2022,12:46,14,Ranked,Kings Canyon,Crash Site,Containment,,Bangalore,1,Horizon,Vantage,,,110,700,743,Gold 1,Silver 4,Gold 4,,,,,,,06:18,08:51,08:51,0,0,3,0,Bangalore,Vantage,Horizon,6,0,0,0,0,0,0,PS4,PS4,FALSE,Car,Longbow
GID-3471,3471,8/13/2022,12:56,14,Ranked,Kings Canyon,Runoff,Bunker,,Bangalore,2,Newcastle,Vantage,,,994,731,512,Gold 1,Gold 4,Silver 3,,,,,,,13:27,13:27,13:27,2,2,0,2,Newcastle,Vantage,Bangalore,6,0,2,0,0,0,2,PS4,PS4,FALSE,R-99,Volt
GID-3472,3472,8/13/2022,13:12,14,Ranked,Kings Canyon,Caustic Treatment,Caustic Treatment,,Bangalore,1,Vantage,Valkyrie,,,"1,069",150,333,Gold 1,Silver 3,Gold 4,,,,,,,06:18,06:19,06:19,1,0,2,1,Vantage,Valkyrie,Bangalore,10,0,0,0,0,0,0,Xbox,Xbox,FALSE,R-99,G7-Scout
GID-3473,3473,8/13/2022,13:22,14,Ranked,Kings Canyon,Crash Site,,,Bangalore,2,Lifeline,Seer,,,"1,578","1,340",724,Gold 1,Gold 3,Silver 1,,,,,,,21:14,21:14,21:10,3,3,1,4,Seer,,,1,0,3,2,0,0,0,PS4,PS4,FALSE,Havoc,G7-Scout
GID-3474,3474,8/13/2022,14:00,14,Ranked,Kings Canyon,Runoff,Hydro Dam,,Bangalore,1,Vantage,Caustic,,,926,0,482,Gold 1,Silver 3,Gold 1,,,,,,,15:21,05:31,15:21,2,0,3,3,Vantage,Caustic,Bangalore,5,0,0,0,0,0,0,Xbox,Xbox,FALSE,Car,R301
GID-3475,3475,8/13/2022,14:16,14,Ranked,Kings Canyon,Gauntlet,Gauntlet,,Fuse,3,Seer,Bangalore,,,300,139,343,Plat 4,Plat 4,Plat 4,,,,,,,04:10,04:09,04:10,1,1,1,1,Fuse,Seer,Bangalore,16,0,0,0,0,0,0,PS4,PS4,FALSE,Volt,R301
GID-3476,3476,8/13/2022,14:26,14,Ranked,Kings Canyon,Runoff,Containment,,Bangalore,1,Octane,Newcastle,,,802,323,471,Plat 4,Plat 3,Plat 4,,,,,,,12:20,12:21,12:21,1,0,0,2,Newcastle,Octane,Bangalore,8,0,20,2,0,0,0,PS4,PS4,FALSE,R-99,Wingman
GID-3477,3477,8/13/2022,14:40,14,Ranked,Kings Canyon,Crash Site,Repulsor,,Bangalore,2,Wraith,Loba,,,"1,324",796,888,Plat 4,Plat 4,Gold 2,,,,,,,17:22,17:25,17:15,1,0,3,1,Loba,Bangalore,Wraith,4,0,0,2,0,0,0,PS4,PS4,FALSE,Havoc,Charge Rifle
GID-3478,3478,8/13/2022,15:02,14,Ranked,Kings Canyon,Crash Site,Repulsor,,Bangalore,3,Seer,Wraith,,,316,489,"1,077",Plat 4,Plat 4,Gold 1,,,,,,,15:25,15:51,15:31,0,2,1,0,Wraith,Bangalore,Seer,8,0,0,0,0,0,0,Xbox,Xbox,FALSE,R301,Peacekeeper
GID-3479,3479,8/13/2022,15:36,14,Ranked,Kings Canyon,Runoff,Runoff,,Bangalore,1,Maggie,Horizon,,,240,304,215,Plat 4,Plat 4,Gold 1,,,,,,,03:59,03:59,03:59,0,0,0,0,Horizon,Bangalore,Maggie,16,0,0,0,0,0,0,PS4,PS4,TRUE,Flatline,Hemlok
GID-3480,3480,8/13/2022,15:43,14,Ranked,Kings Canyon,Crash Site,Containment,,Bangalore,1,Loba,Vantage,,,738,774,810,Plat 4,Plat 4,Gold 1,,,,,,,10:03,09:55,10:13,4,0,1,4,Vantage,Loba,Bangalore,10,0,1,1,0,0,0,PS4,PS4,FALSE,Car,Charge Rifle
GID-3481,3481,8/13/2022,16:00,14,Ranked,Kings Canyon,Gauntlet,Gauntlet,,Bangalore,1,Seer,Vantage,,,115,239,85,Plat 4,Gold 3,Plat 4,,,,,,,01:58,01:51,01:31,0,0,0,1,Vantage,BAngalore,Seer,20,0,0,0,0,0,0,Xbox,Xbox,TRUE,Car,Sentinel
GID-3482,3482,8/13/2022,16:05,14,Ranked,Kings Canyon,Caustic Treatment,Caustic Treatment,,Loba,2,Bangalore,Vantage,,,166,72,72,Plat 4,Plat 4,Plat 4,,,,,,,01:48,01:48,01:48,0,0,0,1,Bangalore,Vantage,Loba,20,0,0,0,0,0,0,PS4,PS4,TRUE,R-99,Hemlok
GID-3483,3483,8/13/2022,16:14,14,Ranked,Kings Canyon,Caustic Treatment,Caustic Treatment,,Bangalore,2,Valkyrie,Bloodhound,,,183,143,379,Plat 4,Plat 3,Plat 3,,,,,,,05:29,05:29,05:29,0,0,0,1,Valkyrie,Bloodhound,BAngalore,16,0,0,0,0,0,0,PS4,PS4,FALSE,R301,Longbow
GID-3484,3484,8/13/2022,16:19,14,Ranked,Kings Canyon,Labs,Labs,,Wattson,3,Bangalore,Valkyrie,,,223,209,57,Plat 4,Plat 4,Plat 4,,,,,,,03:56,03:56,03:56,0,0,0,0,Valkyrie,Wattson,Bangalore,16,0,0,0,0,0,0,PS4,PS4,FALSE,Car,Wingman
GID-3485,3485,8/13/2022,16:28,14,Ranked,Kings Canyon,Map Room,Map Room,,Bangalore,1,Octane,Pathfinder,,,0,42,29,Plat 4,Plat 4,Plat 4,,,,,,,01:23,01:03,01:22,0,0,0,0,Octane,Bangalore,PAthfinder,19,0,0,0,0,0,0,PS4,PS4,TRUE,Alternator,Volt
GID-3486,3486,8/14/2022,11:35,14,Ranked,Kings Canyon,Supply Ship,,,Bangalore,1,Octane,Seer,,,803,"1,219",572,Gold 1,Gold 3,Gold 3,,,,,,,16:42,16:42,16:42,3,3,3,3,,,,1,0,2,1,0,0,0,PS4,PS4,FALSE,Wingman,R-99
GID-3487,3487,8/14/2022,11:55,14,Ranked,Kings Canyon,Capacitor,Capacitor,,Bangalore,2,Vantage,Horizon,,,61,48,0,Gold 1,Gold 2,Gold 2,,,,,,,02:11,02:11,02:11,0,0,0,0,Vantage,Horizon,Bangalore,15,0,0,0,0,0,0,PS4,PS4,TRUE,Car,R301
GID-3488,3488,8/14/2022,11:59,14,Ranked,Kings Canyon,Relic,Relic,,Bangalore,1,Maggie,Seer,,,702,735,132,Gold 1,Gold 4,Gold 1,,,,,,,04:28,04:29,04:28,3,2,0,3,Seer,Maggie,Bangalore,15,0,0,0,0,0,0,PS4,PS4,FALSE,Wingman,R301
GID-3489,3489,8/14/2022,12:06,14,Ranked,Kings Canyon,Crash Site,Basin,,Bangalore,1,Seer,Fuse,,,"2,014","1,035","1,220",Gold 1,Gold 3,Gold 2,,,,,,,15:55,15:55,15:55,4,2,1,5,Seer,Bangalore,Fuse,4,0,0,0,0,0,0,PS4,PS4,FALSE,Wingman,Volt
GID-3490,3490,8/14/2022,12:26,14,Ranked,Kings Canyon,Runoff,,,Bangalore,2,Seer,Vantage,,,"2,124","2,011","1,104",Gold 1,Gold 1,Gold 3,,,,,,,18:35,18:35,18:35,8,3,5,8,,,,1,1,0,1,0,0,0,PS4,PS4,FALSE,Car,G7-Scout
GID-3491,3491,8/14/2022,12:57,14,Ranked,Kings Canyon,Caustic Treatment,Repulsor,,Bangalore,1,Wraith,Valkyrie,,,282,364,158,Plat 4,Plat 4,Plat 4,,,,,,,10:41,10:42,10:42,0,0,0,0,Valkyrie,Wraith,Bangalore,8,0,0,0,0,0,0,PS4,PS4,FALSE,Volt,Triple Take
GID-3492,3492,8/14/2022,13:10,14,Ranked,Kings Canyon,Crash Site,Containment,,Bangalore,3,Vantage,Seer,,,385,23,298,Plat 4,Gold 3,Plat 4,,,,,,,05:52,05:52,05:51,0,0,0,1,Bangalore,Vantage,Seer,14,1,0,0,0,0,0,PS4,PS4,FALSE,Volt,G7-Scout
GID-3493,3493,8/14/2022,13:19,14,Ranked,Kings Canyon,Runoff,Airbase,,Bangalore,1,Bloodhound,Loba,,,415,418,580,Plat 4,Plat 4,Plat 3,,,,,,,07:03,07:04,16:09,0,0,1,0,Bangalore,Bloodhound,Loba,7,0,0,0,0,0,0,PS4,PS4,FALSE,Volt,G7-Scout
GID-3494,3494,8/14/2022,13:38,14,Ranked,Kings Canyon,Runoff,Spotted Lake,,Wattson,3,Pathfinder,Bangalore,,,292,242,611,Plat 4,Plat 4,Gold 1,,,,,,,06:08,05:59,07:29,0,0,0,0,Pathfinder,Wattson,Bangalore,14,0,0,0,0,0,0,PS4,PS4,FALSE,R-99,G7-Scout
GID-3495,3495,8/14/2022,13:48,14,Ranked,Kings Canyon,Spotted Lake,Swamps,,Bangalore,3,Wraith,Ash,,,976,"1,206",985,Plat 4,Plat 4,Gold 1,,,,,,,19:49,19:49,19:48,2,1,2,3,Ash,Bangalore,Wraith,3,2,0,1,2,0,0,PS4,PS4,FALSE,Volt,Charge Rifle
GID-3496,3496,8/14/2022,14:22,14,Ranked,Kings Canyon,Crash Site,Labs,,Bangalore,3,Fuse,Newcastle,,,"1,234",879,453,Plat 4,Plat 3,Gold 2,,,,,,,15:44,18:12,18:12,1,2,0,1,BAngalore,Newcastle,Fuse,5,0,0,1,0,0,0,Unknown,Unknown,FALSE,Havoc,Triple Take
GID-3497,3497,8/14/2022,14:43,14,Ranked,Kings Canyon,Repulsor,Repulsor,,Bangalore,2,Ash,Vantage,,,316,189,306,Plat 4,Plat 4,Plat 4,,,,,,,03:10,02:59,03:07,2,1,0,2,Vantage,Ash,Bangalore,18,1,0,0,0,0,0,PS4,PS4,TRUE,Spitfire,G7-Scout
GID-3498,3498,8/14/2022,14:49,14,Ranked,Kings Canyon,Capacitor,Capacitor,,Bangalore,2,Vantage,Wraith,,,707,71,152,Plat 4,Gold 2,Plat 4,,,,,,,04:29,03:48,03:56,0,0,0,2,Vantage,Wraith,Bangalore,14,0,0,0,0,0,0,PS4,PS4,TRUE,Car,Charge Rifle
GID-3499,3499,8/14/2022,14:56,14,Ranked,Kings Canyon,Relic,Relic,,Bangalore,2,Wraith,Pathfinder,1,,99,410,258,Plat 4,Plat 4,Gold 4,,,,,,,04:16,04:15,04:16,0,0,0,0,BAngalore,Wraith,Pathfinder,14,0,0,0,0,0,0,PS4,PS4,TRUE,L-Star,Charge Rifle
GID-3500,3500,8/14/2022,15:03,14,Ranked,Kings Canyon,Gauntlet,Relic,,Bangalore,2,Octane,Newcastle,1,,"1,645",330,"1,293",Plat 4,Gold 1,Plat 3,,,,,,,19:00,18:56,19:00,0,2,0,1,Bangalore,Octane,Newcastle,5,0,0,0,0,0,0,PS4,PS4,FALSE,R301,Charge Rifle
GID-3501,3501,8/14/2022,15:27,14,Ranked,Kings Canyon,Relic,Relic,,Bangalore,3,Newcastle,Maggie,1,,0,51,306,Plat 4,Plat 4,Gold 1,,,,,,,01:28,01:25,07:48,0,0,1,0,Bangalore,MAggie,Newcastle,12,0,0,0,0,0,0,Xbox,Xbox,TRUE,,
GID-3502,3502,8/14/2022,16:04,14,Ranked,Kings Canyon,Labs,Capacitor,,Bangalore,1,Wraith,Seer,1,,128,166,315,Plat 4,Gold 2,Plat 4,,,,,,,04:39,04:47,04:47,0,0,0,0,BAngalore,Seer,Wraith,15,0,0,0,0,0,0,PS4,PS4,FALSE,Car,G7-Scout
GID-3503,3503,8/14/2022,16:10,14,Ranked,Kings Canyon,Labs,Swamps,,Bangalore,3,Maggie,Caustic,1,,"1,336",750,"1,530",Plat 4,Plat 4,Plat 4,,,,,,,19:18,20:25,19:45,2,1,2,6,Caustic,Bangalore,Maggie,4,0,1,0,0,0,0,PS4,PS4,FALSE,Volt,G7-Scout
GID-3504,3504,8/14/2022,16:35,14,Ranked,Kings Canyon,Runoff,Runoff,,Bangalore,1,Gibraltar,Vantage,,,178,377,102,Plat 4,Plat 4,Gold 1,,,,,,,02:00,02:00,01:08,0,1,0,0,Vantage,Gibraltar,Bangalore,19,0,1,0,0,0,0,PS4,PS4,TRUE,Alternator,Volt
GID-3505,3505,8/14/2022,16:38,14,Ranked,Kings Canyon,Runoff,Spotted Lake,,Wattson,3,Bangalore,Pathfinder,,,"1,480","2,413","2,994",Plat 4,Plat 3,Plat 2,,,,,,,21:05,21:00,21:05,4,6,8,5,Pathfinder,Wattson,Bangalore,2,1,0,0,0,0,0,PS4,PS4,FALSE,R301,G7-Scout
GID-3506,3506,8/15/2022,17:18,14,Ranked,Kings Canyon,Swamps,Labs,,Bangalore,2,Valkyrie,Horizon,1,,"2,069","2,235",549,Plat 4,Plat 4,Gold 1,,,,,,,21:07,21:07,21:07,1,2,0,3,,,,2,0,0,0,0,0,0,PS4,PS4,FALSE,Flatline,Sentinel
GID-3507,3507,8/15/2022,17:43,14,Ranked,Kings Canyon,Crash Site,Containment,,Wattson,3,Pathfinder,Bangalore,1,,209,469,699,Plat 4,Plat 4,Gold 2,,,,,,,16:25,16:25,16:25,1,1,0,1,Bangalore,Pathfinder,Wattson,5,1,1,0,0,1,0,PS4,PS4,FALSE,Volt,Flatline
GID-3508,3508,8/15/2022,18:20,14,Ranked,Kings Canyon,Airbase,Airbase,,Wattson,3,Seer,Valkyrie,,,358,75,14,Plat 4,Plat 4,Plat 4,,,,,,,04:27,04:27,04:27,0,0,0,0,Valkyrie,Seer,Wattson,15,0,0,0,0,0,0,Xbox,Xbox,FALSE,R301,Longbow
GID-3509,3509,8/15/2022,18:28,14,Ranked,Kings Canyon,Map Room,Repulsor,,Bangalore,1,Newcastle,Vantage,,,231,31,367,Plat 4,Plat 4,Plat 4,,,,,,,05:35,05:35,05:35,0,0,1,0,Bangalore,Newcastle,Vantage,13,0,1,0,0,0,0,PS4,Xbox,FALSE,Havoc,Triple Take
GID-3510,3510,8/15/2022,18:37,14,Ranked,Kings Canyon,Runoff,Market,,Bangalore,1,Valkyrie,Bloodhound,1,,557,250,0,Plat 4,Plat 4,Gold 1,,,,,,,09:50,09:50,06:03,0,0,0,0,Bloodhound,Valkyrie,Bangalore,8,0,1,0,0,0,0,PS4,PS4,FALSE,Car,Triple Take
GID-3511,3511,8/15/2022,18:49,14,Ranked,Kings Canyon,Crash Site,Artillery,,Bangalore,2,Newcastle,Pathfinder,,,761,47,616,Plat 4,Gold 2,Plat 4,,,,,,,10:32,10:32,10:32,0,0,1,1,Bangalore,Newcastle,Pathfinder,11,1,1,1,0,0,0,Xbox,Xbox,FALSE,Car,Charge Rifle
GID-3512,3512,8/16/2022,18:04,14,Ranked,Kings Canyon,Gauntlet,Relic,,Bangalore,3,Octane,Valkyrie,1,,470,196,166,Plat 4,Plat 4,Plat 4,,,,,,,05:52,05:52,05:52,2,0,0,2,Bangalore,Octane,Bloodhound,14,0,0,0,0,0,0,PS4,PS4,FALSE,Car,G7-Scout
GID-3513,3513,8/16/2022,18:11,14,Ranked,Kings Canyon,Runoff,Runoff,,Bangalore,2,Horizon,Valkyrie,,,387,366,79,Plat 4,Plat 4,Plat 3,,,,,,,02:41,03:02,03:29,2,1,0,2,Bangalore,Valkyrie,Horizon,14,1,0,0,0,0,0,PS4,PS4,TRUE,R-99,Charge Rifle
GID-3514,3514,8/16/2022,18:16,14,Ranked,Kings Canyon,Labs,Caustic Treatment,,Bangalore,1,Revenant,Octane,,,"1,217",987,823,Plat 4,Plat 3,Plat 3,,,,,,,18:59,18:59,18:59,1,1,1,1,Revenant,Bangalore,Octane,2,1,0,0,0,0,0,Xbox,Xbox,FALSE,Car,G7-Scout
GID-3515,3515,8/16/2022,18:41,14,Ranked,Kings Canyon,Relic,,,Bangalore,2,Vantage,Caustic,,,"1,637",853,"1,121",Plat 4,Plat 4,Gold 1,,,,,,,20:33,20:33,20:33,4,0,2,6,,,,1,0,1,1,0,0,0,PS4,PS4,FALSE,R301,Longbow
GID-3516,3516,8/16/2022,19:05,14,Ranked,Kings Canyon,The Rig,Capacitor,,Bangalore,2,Horizon,Vantage,,,251,160,175,Plat 3,Plat 3,Plat 2,,,,,,,08:59,08:59,08:59,0,0,0,0,Vantage,Horizon,Bangalore,9,0,0,0,0,0,0,Xbox,PS4,FALSE,Car,Wingman
GID-3517,3517,8/16/2022,19:16,14,Ranked,Kings Canyon,Crash Site,The Cage,,Wattson,3,Pathfinder,Bangalore,,,"1,085",798,"1,039",Plat 3,Gold 2,Plat 4,,,,,,,12:25,16:09,16:08,5,3,1,5,Wattson,Pathfinder,Bangalore,5,1,3,1,0,0,0,PS4,PS4,FALSE,Car,Wingman
GID-3518,3518,8/17/2022,17:11,14,Ranked,Kings Canyon,Artillery,Hydro Dam,,Bangalore,3,Gibraltar,Pathfinder,,,430,569,639,Plat 3,Plat 4,Plat 4,,,,,,,11:28,11:28,11:28,0,2,1,0,Gibraltar,Bangalore,Pathfinder,12,0,0,0,0,0,0,Xbox,PS4,FALSE,Car,G7-Scout
GID-3519,3519,8/17/2022,17:25,14,Ranked,Kings Canyon,Runoff,Market,,Bangalore,3,Octane,Horizon,1,,752,808,348,Plat 3,Gold 1,Plat 3,,,,,,,14:06,14:06,14:06,1,1,1,1,Octane,Bangalore,Horizon,8,0,1,0,0,0,0,PS4,PS4,FALSE,Volt,G7-Scout
GID-3520,3520,8/17/2022,17:42,14,Ranked,Kings Canyon,Airbase,Artillery,,Bangalore,3,Wraith,Rampart,1,,887,785,167,Plat 3,Plat 4,Plat 4,,,,,,,13:20,13:49,11:17,0,0,0,2,Rampart,BAngalore,Wraith,5,0,2,0,1,0,0,PS4,PS4,FALSE,Volt,G7-Scout
GID-3521,3521,8/17/2022,17:58,14,Ranked,Kings Canyon,Runoff,Bunker,,Bangalore,1,Valkyrie,Horizon,1,,515,374,271,Plat 3,Plat 4,Plat 4,,,,,,,07:15,07:00,06:56,1,1,1,2,Horizon,Valkyrie,Bangalore,10,0,1,0,0,0,0,PS4,PS4,FALSE,Volt,Charge Rifle
GID-3522,3522,8/17/2022,18:08,14,Ranked,Kings Canyon,Crash Site,Runoff,,Bloodhound,3,Loba,Bangalore,1,,548,311,835,Plat 3,Gold 4,Plat 4,,,,,,,17:08,17:09,17:09,3,1,0,4,Loba,BAngalore,Bloodhound,5,0,0,0,0,0,0,PS4,PS4,FALSE,Havoc,G7-Scout
GID-3523,3523,8/17/2022,18:30,14,Ranked,Kings Canyon,Runoff,Runoff,,Bangalore,3,Pathfinder,Valkyrie,1,,118,251,138,Plat 3,Plat 1,Plat 3,,,,,,,02:46,03:04,03:05,0,0,0,0,Valkyrie,Bangalore,Pathfinder,16,0,0,0,0,0,0,PS4,PS4,TRUE,P220,Spitfire
GID-3524,3524,8/17/2022,18:36,14,Ranked,Kings Canyon,Repulsor,Capacitor,,Bangalore,1,Seer,Pathfinder,,,"1,650",898,"1,091",Plat 3,Gold 1,Plat 4,,,,,,,20:39,20:39,20:39,3,1,4,3,Pathfinder,Bangalore,Seer,3,2,0,0,0,0,0,Xbox,Xbox,FALSE,Car,G7-Scout
GID-3525,3525,8/18/2022,17:15,14,Ranked,Kings Canyon,Containment,Bunker,,Bangalore,3,Valkyrie,Octane,1,,"1,364",794,621,Plat 3,Plat 2,Plat 1,,,,,,,18:34,18:55,15:59,1,1,2,2,Octane,Bangalore,Valkyrie,4,0,0,1,0,0,0,PS4,PS4,FALSE,Car,Charge Rifle
GID-3526,3526,8/18/2022,17:47,14,Ranked,Kings Canyon,The Rig,Caustic Treatment,,Bangalore,2,Octane,Bloodhound,1,,"1,132",76,727,Plat 3,Plat 4,Plat 4,,,,,,,16:15,15:46,16:07,8,0,2,8,Octane,Bloodhound,Bangalore,4,0,0,1,0,0,0,PS4,PS4,FALSE,R301,Sentinel
GID-3527,3527,8/18/2022,18:06,14,Ranked,Kings Canyon,Runoff,Containment,,Bangalore,2,Wraith,Valkyrie,,,"1,216",831,"1,750",Plat 3,Plat 3,Plat 3,,,,,,,19:49,19:33,20:20,1,2,5,1,Wraith,Bangalore,Valkyrie,5,0,1,2,0,0,0,PS4,PS4,FALSE,Car,R301
GID-3528,3528,8/18/2022,18:31,14,Ranked,Kings Canyon,The Rig,Swamps,,Bangalore,3,Valkyrie,Wraith,1,,701,"1,038","1,238",Plat 3,Plat 2,Plat 2,,,,,,,20:14,20:22,20:41,0,0,1,0,Bangalore,Wraith,Valkyrie,4,0,0,0,0,0,0,Xbox,Xbox,FALSE,Car,Longbow
GID-3529,3529,8/21/2022,10:31,14,Ranked,Kings Canyon,Crash Site,Capacitor,,Bangalore,1,Seer,Wraith,,,988,170,65,Plat 3,Plat 1,Plat 3,,,,,,,12:19,12:20,12:20,0,0,0,1,Wraith,Seer,Bangalore,9,0,0,0,0,0,0,PS4,PS4,FALSE,R-99,G7-Scout
GID-3530,3530,8/21/2022,10:45,14,Ranked,Kings Canyon,Containment,Crash Site,,Bangalore,2,Pathfinder,Octane,1,,"1,832","1,860",483,Plat 3,Plat 4,Gold 4,,,,,,,17:35,17:35,13:38,6,4,0,6,Octane,Bangalore,Pathfinder,2,2,1,0,1,0,0,PS4,PS4,FALSE,Car,G7-Scout
GID-3531,3531,8/21/2022,11:07,14,Ranked,Kings Canyon,Caustic Treatment,Containment,,Bangalore,3,Fuse,Bloodhound,,,"1,215","1,119","1,107",Plat 3,Plat 2,Plat 3,,,,,,,18:47,18:46,18:46,2,2,2,3,Fuse,Bangalore,Bloodhound,5,2,1,0,0,0,0,PS4,PS4,FALSE,Havoc,G7-Scout
GID-3532,3532,8/21/2022,11:28,14,Ranked,Kings Canyon,Gauntlet,Gauntlet,,Bangalore,2,Seer,Octane,1,,231,40,103,Plat 2,Plat 2,Gold 4,,,,,,,01:58,01:58,01:11,0,0,0,0,Octane,Seer,Bangalore,18,0,0,0,0,0,0,PS4,PS4,TRUE,R301,Charge Rifle
GID-3533,3533,8/21/2022,11:34,14,Ranked,Kings Canyon,Runoff,Runoff,,Bangalore,3,Seer,Caustic,,,151,51,14,Plat 3,Plat 2,Plat 2,,,,,,,02:26,02:26,02:26,0,0,0,0,Bangalore,Caustic,Seer,20,0,0,0,0,0,0,PS4,PS4,TRUE,R-99,R301
